,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585660458,59.81569457054138,43.985737562179565,15.829957008361816,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.40,5.34,54%,0:43.46,0,0,0,0,160580,0,0,65435,67793,40772,0,0,0,0,0,0,4096,0,not measured,not measured,523.4500000000,586.4300000000,462.2130000000,11.1550000000,10.1420000000,5.1710000000,9.7280000000,7.5750000000,2.4890000000,8.8520000000,9.1980000000,10.2680000000,10.6860000000,10.9990000000,62.1850000000,25444.7130000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35416.4920000000,0.3800000000,0.2700000000,16.4850000000,2194.6740000000,8202.1460000000,8180.2730000000,0.0090000000,27214.3390000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.3585660458,0.3585660458
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,58.33603549003601,42.392874240875244,15.943161249160767,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.15,5.21,55%,0:41.87,0,0,0,0,152516,0,0,63387,71950,43896,0,0,0,0,0,0,4096,0,not measured,not measured,502.8080000000,556.5160000000,447.0130000000,12.7190000000,10.3320000000,5.1200000000,9.6640000000,7.8020000000,2.9230000000,7.4600000000,8.4840000000,10.5210000000,10.3040000000,10.3520000000,57.6100000000,24257.5630000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33807.7840000000,0.2640000000,0.2450000000,19.1980000000,2198.0200000000,7855.2180000000,7833.2930000000,0.0080000000,25952.5590000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.3939682245,0.3939682245
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Carlos_Bianchi/Carlos_Bianchi_0001.jpg,False,False,0.8824805319309235,0.8824805021,57.150397062301636,41.20893883705139,15.941458225250244,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.18,5.00,57%,0:40.67,0,0,0,0,156552,0,0,64409,72018,42403,0,0,0,0,0,0,4096,0,not measured,not measured,481.7000000000,532.4170000000,421.2210000000,10.0180000000,8.8210000000,4.6230000000,7.8250000000,6.8040000000,2.8690000000,9.2930000000,8.1580000000,10.1800000000,10.3520000000,9.6050000000,56.4000000000,23366.4590000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32637.5760000000,0.4130000000,0.2940000000,19.2350000000,2209.5200000000,7654.8450000000,7630.6020000000,0.0110000000,24982.7220000000,31648990,31648478,49956,49956,31099273,31099282,31099273,31099273,0,0,549717,549196,0.8824805021,0.8824805021
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Bob_Hayes/Bob_Hayes_0001.jpg,False,False,0.9293621852993965,0.9293621778,60.98796248435974,45.06860089302063,15.919361591339111,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.49,5.48,53%,0:44.54,0,0,0,0,152392,0,0,63387,71995,44943,0,0,0,0,0,0,4096,0,not measured,not measured,537.9350000000,592.1920000000,476.9940000000,12.6440000000,9.5940000000,6.0320000000,10.0110000000,7.9020000000,3.2530000000,9.7490000000,9.6580000000,12.2830000000,12.4030000000,11.0720000000,63.6430000000,26764.5260000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36445.9570000000,0.6560000000,0.5880000000,20.2430000000,2234.6190000000,7861.4030000000,7839.2960000000,0.0090000000,28584.5470000000,31648999,31648478,49947,49956,31099282,31099273,31099265,31099273,0,0,549717,549205,0.9293621778,0.9293621778
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,58.01827335357666,42.10725140571594,15.911021947860718,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.99,5.08,55%,0:41.55,0,0,0,0,156560,0,0,64409,72182,45868,0,0,0,0,0,0,4096,0,not measured,not measured,474.7540000000,527.1110000000,430.2790000000,9.9700000000,9.2430000000,3.2490000000,7.8180000000,7.5150000000,2.4840000000,7.8910000000,8.6270000000,10.0250000000,10.7200000000,9.9890000000,53.0290000000,24205.3340000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33512.4280000000,0.3350000000,0.2880000000,19.2760000000,2230.9310000000,7693.1360000000,7670.9960000000,0.0090000000,25819.2830000000,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.4174290299,0.4174290299
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Takeo_Fukui/Takeo_Fukui_0001.jpg,False,False,1.0305474195629358,1.0305473804,61.837472915649414,45.91733407974243,15.920138835906982,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.59,5.72,53%,0:45.38,0,0,0,0,158612,0,0,64922,68723,43133,0,0,0,0,0,0,4096,0,not measured,not measured,575.9670000000,635.6650000000,516.4380000000,11.8780000000,10.8250000000,6.1570000000,10.2280000000,8.5600000000,3.5040000000,10.0450000000,9.8540000000,12.2590000000,11.7840000000,11.5010000000,63.7500000000,27326.4710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,37326.9350000000,0.2970000000,0.2830000000,14.2270000000,2251.9220000000,8062.4920000000,8040.7410000000,0.0100000000,29264.4370000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,1.0305473804,1.0305473804
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,60.57274842262268,44.659279108047485,15.913469314575195,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.56,5.49,54%,0:44.14,0,0,0,0,164676,0,0,66457,71589,43485,0,0,0,0,0,0,4096,0,not measured,not measured,527.4770000000,581.5570000000,468.4860000000,10.4060000000,9.2690000000,4.8860000000,8.3580000000,7.2130000000,2.5660000000,8.9300000000,10.1030000000,13.5780000000,11.2540000000,11.0280000000,61.1700000000,25878.5750000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36099.8960000000,0.3430000000,0.2860000000,13.8730000000,2225.0120000000,8444.3300000000,8422.3070000000,0.0080000000,27655.5580000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5645234585,0.5645234585
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,58.43228101730347,42.50638723373413,15.925893783569336,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.30,5.20,56%,0:41.97,0,0,0,0,158580,0,0,64921,69423,43856,0,0,0,0,0,0,4096,0,not measured,not measured,517.7340000000,562.1610000000,474.6320000000,9.9590000000,9.2690000000,4.5360000000,8.7510000000,7.0010000000,3.3180000000,8.1280000000,8.9510000000,11.5250000000,11.2630000000,11.2170000000,56.3310000000,24361.2920000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33897.4840000000,0.2840000000,0.2690000000,11.5140000000,2235.3500000000,7790.6960000000,7768.9470000000,0.0080000000,26106.7810000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7963255644,0.7963255644
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Lawrence_MacAulay/Lawrence_MacAulay_0001.jpg,False,False,0.844483032822609,0.8444830179,58.86180377006531,42.90592002868652,15.955883741378784,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.29,5.22,55%,0:42.38,0,0,0,0,158588,0,0,64922,71073,43288,0,0,0,0,0,0,4096,0,not measured,not measured,507.2470000000,564.5360000000,444.6200000000,11.2690000000,9.4410000000,4.4360000000,9.9420000000,7.1860000000,2.7950000000,8.6910000000,9.3320000000,10.9650000000,11.6550000000,10.8890000000,60.4620000000,24329.5550000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34340.4390000000,0.2850000000,0.2750000000,19.7740000000,2238.2970000000,8294.3690000000,8272.4400000000,0.0090000000,26046.0610000000,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8444830179,0.8444830179
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Eric_Ryan_Donnelly/Eric_Ryan_Donnelly_0001.jpg,False,False,0.869785338640213,0.8697853684,59.144309520721436,43.18226671218872,15.962042808532715,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.40,5.19,55%,0:42.63,0,0,0,0,164776,0,0,66460,71418,44927,0,0,0,0,0,0,4096,0,not measured,not measured,497.1970000000,557.2290000000,422.2320000000,10.3320000000,9.0430000000,3.7720000000,7.3600000000,7.1450000000,2.7210000000,7.6780000000,8.9770000000,11.6750000000,10.1660000000,10.9620000000,55.4440000000,24542.0579999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34555.0460000000,0.3470000000,0.2900000000,11.9150000000,2238.6550000000,8356.0080000000,8334.3000000000,0.0090000000,26199.0300000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8697853684,0.8697853684
